id,uri,old_findID,secuid,objecttype,objectCertainty,classification,subClassification,length,height,width,thickness,diameter,weight,quantity,otherRef,smrRef,musaccno,TID,broadperiod,fromdate,todate,periodFromName,subperiodFrom,periodToName,subperiodTo,cultureName,description,note,reasonTerm,notes,inscription,workflow,rulerName,mintName,denominationName,tribeName,reeceID,categoryTerm,typeTerm,geography,axis,moneyerName,obverseDescription,reverseDescription,obverseLegend,reverseLegend,mintmark,cciNumber,reverseType,datefound1,datefound2,regionName,county,district,parish,knownas,gridref,fourFigure,easting,northing,latitude,longitude,gridSource,subsequentActionTerm,currentLocation,thumbnail,imagedir,filename,finder,discoveryMethod,creator,institution,created,updated
632997,https://finds.org.uk/database/artefacts/record/id/632997,WILT-32A8B3,PAS53F32A8B0013AD,COIN,Certain,,,,,,,20.46,1.4,1,"WHM 4269",,,,"EARLY MEDIEVAL",828,839,"EARLY MEDIEVAL",Middle,"EARLY MEDIEVAL",Middle,Anglo-Saxon,"An early medievalsilver penny of Ecgberht King of Wessex (802-839) of non-portrait type with 'SAXON' monograph on reverse (North 589; Naismith W12); minted by Wihtnoth at the 'West Saxon'mint (probably Winchester),dating c.828-839.ECGBEORHT REX obverse type depicting legend surrounding a circle of pellets with Saxon written in the centre (S is reversed). VVIHTNOD-MOE reverse type depicting legend surrounding a circle of pellets with a cross in the centre. Edges of both sides have a circle of pellets. Initial mark is a cross pattee. Moneyer Winoth (or Wihtnoth) West Saxon mint (Winchester). North Vol I page 88, no 589.",1,"For inclusion in British Numismatic Journal ?Coin Register?",,,3,"Ecgberht of Wessex","West Saxon mint",Penny,,,"Coin of the kings of Wessex 9th-10th centuries","N 589 (Ecgberht, West Saxon Mint)",,11,,"Legend between two circles of pellets with the word Saxon irregularly placed in centre (and with S reversed).","Legend between two circles of pellets with a cross in the centre.","ECGBEORHT REX",VVIHTNOD-MOE,,,,,,"South West",Wiltshire,Wiltshire,"Restricted access",Warminster,,"Restricted access",,,,,"From finder","Returned to finder",,481626,images/alysontanner/,WILT-32A8B3.jpg,"Restricted info","Metal detector","Alyson Tanner",WILT,2014-08-19T11:44:27Z,2015-03-31T15:10:06Z
632908,https://finds.org.uk/database/artefacts/record/id/632908,BERK-220047,PAS53F220040017DE,COIN,Certain,,,,,,1.48,12,1.2,1,2014.296,,,,"EARLY MEDIEVAL",685,690,"EARLY MEDIEVAL",Early,"EARLY MEDIEVAL",Early,Anglo-Saxon,"A early medieval silver sceat, in very good condition; Primary Phase Series A2 (BMC 2a), dating to the period AD 685-690.",,,,,3,"Anonymous (early penny/sceatta)",Unknown,Sceat,,,"Early Anglo-Saxon silver coin (sceatta)","Series A2 (Type 2a) (N 40)",,3,,"Radiate bust right, broken A behind and pellet or annulets behind head. Lines with beading within below head.","Standard inscribed TOTII.",TIC,"TOTII / [I]PT / [TA]",,,,,,"South East",Oxfordshire,"Vale of White Horse","Restricted access",,,"Restricted access",,,,,"Centred on field","Returned to finder",,481074,images/abyard/,2014296.jpg,"Restricted info","Metal detector","Anni Byard",BERK,2014-08-18T16:47:16Z,2014-10-02T14:21:39Z
632626,https://finds.org.uk/database/artefacts/record/id/632626,KENT-E2C758,PAS53EE2C7500180F,COIN,Certain,,,,,,0.95,12.1,0.96,1,,,,,"EARLY MEDIEVAL",695,700,"EARLY MEDIEVAL",Early,"EARLY MEDIEVAL",Early,Anglo-Saxon,"A worn silver Early Medieval (Anglo-Saxon) sceat of Primary Phase Series BI (probably series BIa); date: c. 695-700.",,,,,3,"Anonymous (early penny/sceatta)",,Sceat,,,"Early Anglo-Saxon silver coin (sceatta)","Series BI (uncertain subclass)",,9,,"Head wearing double-banded diadem facing right enclosed within a pellet circle representing a serpent biting its tail.","Bird facing right on cross pattee; single annulet either side of cross. Enclosed within a pellet circle representing a serpent biting its tail.",illegible,"[ ]AVH[ ] (A unbarred)",,,,,,"South East",Kent,Shepway,"Restricted access",,,"Restricted access",,,,,"Generated from computer mapping software","Returned to finder",,480802,images/jjackson/,KENT-E2C758.jpg,"Restricted info","Metal detector","Jen Jackson",KENT,2014-08-15T16:51:17Z,2014-08-29T14:02:43Z
631937,https://finds.org.uk/database/artefacts/record/id/631937,IOW-A0A7CD,PAS53EA0A7C001DBA,COIN,Certain,,,,,,,12.1,0.96,1,IOW2014-5-79,,,,"EARLY MEDIEVAL",705,715,"EARLY MEDIEVAL",Early,"EARLY MEDIEVAL",Early,Anglo-Saxon,"A complete Early-Medieval (Anglo-Saxon) silver sceat of Saroaldo type (bmc type 3b and 11), c. 705-c.715; North 1994: 60, plate 1, ref: 44; Abramson 2006: 8 and 109).Obverse: Crude bust right, annulet beforeReverse: Square standard with saltire pomm?e within. Three pellets in each angle and blundered legend around squareDiameter: 12.1mm. Weight: 0.96g.North, J.J. 1994. English Hammered Coinage, Volume I, Early Anglo Saxon to Henry III, c. 600-1272. Spink & Son, London.Abramson, T. 2006. Sceattas an Illustrated Guide. Heritage Marketing & Publications Ltd. King's Lynn.",1,"County / local importance",,,3,"Anonymous (early penny/sceatta)",,Sceat,,,"Early Anglo-Saxon silver coin (sceatta)","Saroaldo Group (Type 3b and 11)",,,,"Crude bust right, annulet before","Square standard with saltire pomm?e within. Three pellets in each angle and blundered legend around square",,,,,,2014-08-10T00:00:00Z,,"South East","Isle of Wight","Isle of Wight","Restricted access","Isle of Wight",,"Restricted access",,,,,"GPS (from the finder)","Returned to finder",Finder,480183,images/fbasford/,IOW2014-5-79.JPG,"Restricted info","Metal detector","Frank Basford",IOW,2014-08-12T13:37:16Z,2014-08-13T23:24:08Z
630020,https://finds.org.uk/database/artefacts/record/id/630020,KENT-781C8E,PAS53D781C8001E62,COIN,Certain,,,,,,1.5,11.8,1.02,1,,,,,"EARLY MEDIEVAL",710,720,"EARLY MEDIEVAL",Early,"EARLY MEDIEVAL",Early,,"An Early Medieval silver sceat of Series C:R1 (obverse) / Series E (VICO) (reverse) 'mule'; c.AD710-20.Obverse: Radiate Bust with neck right with runic inscription in front.Reverse: Votive beaded standard.",1,"For inclusion in British Numismatic Journal ?Coin Register?","This is an unusual obverse reverse combination, although not unknown. Another example was recorded from Woolstone, Milton Kenynes (see EMC 1993.9213).",,3,"Anonymous (early penny/sceatta)",,Sceat,,,"Early Anglo-Saxon silver coin (sceatta)","Series E (VICO) / Series R1 'mule'",,,,"Radiate Bust with neck right with runic inscription in front.","Votive beaded standard containing 'VICO'.","runic 'epa'",,,,,,,"South East",Kent,Swale,"Restricted access",,,"Restricted access",,,,,"Generated from computer mapping software","Returned to finder",,478493,images/jjackson/,KENT-781C8E.jpg,"Restricted info","Metal detector","Jen Jackson",KENT,2014-07-29T12:13:12Z,2014-10-08T16:19:27Z
629137,https://finds.org.uk/database/artefacts/record/id/629137,YORYM-FB7039,PAS53CFB7030019CA,COIN,Certain,,,,,,,,2.97,1,,,,2012T155,"EARLY MEDIEVAL",850,950,"EARLY MEDIEVAL",,,,,"Treasure Case: 2012 T155Description:Contemporary imitation of Abbasid silver dirham, probably late 9th century or early 10th century, four round piercings , 2.97 g. EMC 2012.0081.Discussion:Dr Lutz Ilisch comments: 'A rather typical specimen for a group of very crude imitative dirhams, which turn up characteristically in hoards of the very late 9th century and around 900. They have only one marginal ""legend"", generally transformed into tamgha-like signs, on both sides and a circle around the field on both sides. They are probably Khazar, but other origins in Eastern Europe and Northern Caucasia are possible. Typical examples are Stora Velinge I 2658, Klukowicze 920, Jena 1, 1420. Rispling calls them Group B2 and dates them to the second half of the 9th century.'The four piercings indicate secondary use as a decorative object, possibly as a brooch fitting.Dimensions: 26 mm diameter.As we have no evidence that this find was discovered post- 24 September 1997 we must evaluate it under Treasure Trove laws. Under Treasure Trove evidence would have to point to the object having been deliberately hidden with the intention of recovery. The coin is most likely to be a casual loss and therefore does not constitute treasure.Author: Dr Martin Allen, Senior Assistant Keeper, Department of Coins and Medals, Fitzwilliam Museum, Cambridge CB2 1RB.29.3.2012",,,,,3,,,Dirham,,,"Islamic coin",,,,,,,,,,,,,,"Yorkshire and the Humber","North Yorkshire",Ryedale,"Restricted access","Near Acklam",,"Restricted access",,,,,"Generated from computer mapping software","Returned to finder after being declared not Treasure",,477826,images/bmorris/,"2012 T155.jpg","Restricted info","Metal detector","Rebecca Griffiths",YORYM,2014-07-23T14:22:11Z,2014-07-23T14:31:25Z
628724,https://finds.org.uk/database/artefacts/record/id/628724,NLM-E249F4,PAS53CE249F0013F5,COIN,Certain,,,,,,,17.5,0.65,1,NLM25840,,,,"EARLY MEDIEVAL",924,939,"EARLY MEDIEVAL",Late,"EARLY MEDIEVAL",Late,Anglo-Saxon,"An early-medieval silver penny of Athelstan (924-939), bust crowned type (North 675), moneyer: Burdel/Bardel (probably); mint: Norwich (probably). Ref: North 1994: 135.Obverse description: Profile crowned/diademed bust right draped, in accomplished Roman style; initial cross pattee.Obverse inscription: +AED(--)Reverse description: Small central cross.Reverse inscription: (--)BVR(--)Diameter (in excess of): 17.5mm, Weight: 0.65gms.",1,"County / local importance","Initial identification by finder",,3,"Athelstan of England",Norwich,Penny,,,"Coin of the kings of All England 924/5-1066","N 675 (Bust Crowned, with mint)",,,,"Profile crowned/diademed bust right draped, in accomplished Late Roman style","Small central cross.","+AED[ ] (AE ligated)","[ ]BVR[ ]",,,,2014-06-24T00:00:00Z,,"East Midlands",Lincolnshire,"East Lindsey","Restricted access",Binbrook,,"Restricted access",,,,,"Centred on field","Returned to finder",,477551,images/mforeman/,NLM25840.jpg,"Restricted info","Metal detector","Martin Foreman",NLM,2014-07-22T09:45:19Z,2015-04-28T17:33:26Z
627942,https://finds.org.uk/database/artefacts/record/id/627942,SWYOR-644EF8,PAS53C644EF0018C8,COIN,,,,,,,1.7,10.4,0.72,1,"PAS form number 2148",,,,"EARLY MEDIEVAL",700,715,"EARLY MEDIEVAL",Early,"EARLY MEDIEVAL",Middle,,"A damaged Early-Medieval silver Primary Phase sceat of Series D (type 2c), dating from c.700 - 715. This type was minted in the Netherlands. There is a large edge chip from the flan between 2 o&#39;clock and 4 o&#39;clock on the obverse. It is 10.4mm in diameter and 1.7mm thick. It weighs 0.72gm.Compare Abramson, 2006, Sceattas: An Illustrated Guide, page 97, number D210 or North number 168. Also LIN-136916.",,,,,3,"Anonymous (early penny/sceatta)",Domburg,Sceat,,,"Early Anglo-Saxon silver coin (sceatta)","Series D (Type 2c) (N 163/N 168)",,6,,"Crude radiate bust right, runic inscription in front, pyramid neck.","Cross pommee with pellets in the angles, surrounded by angled lines and an annulet (blundered letters?)","possibly aepa (runic) (only the p is clear)",,,,,2013-04-18T00:00:00Z,2014-04-17T00:00:00Z,,"North Yorkshire",Selby,"Restricted access",,,"Restricted access",,,,,,"Returned to finder",,476635,images/acooper/,PAS_2148_sceat.jpg,"Restricted info","Metal detector","Amy Downes",SWYOR,2014-07-16T10:25:03Z,2020-06-10T12:36:52Z
626856,https://finds.org.uk/database/artefacts/record/id/626856,KENT-C1A1A7,PAS53BC1A1A00176C,COIN,Certain,,,,,,0.6,18.3,1.51,1,,,,2014T512,"EARLY MEDIEVAL",991,997,"EARLY MEDIEVAL",Late,"EARLY MEDIEVAL",Late,,"Description: An Early Medieval silver penny of Aethelred II 'The Unready' (978-1016); 'Crux' type (c.991-997); moneyer: Aelfric (?LFRIC); mint: Wallingford (PE[LIG]; North 770.Obverse inscription: +[ ]ELRED R[ ] ANGLORXObverse description: Bust left, draped, sceptre in frontReverse inscription: ?LFRIC M-O PE[ ]Reverse description: Voided short cross with pellet at centre; CRVX in angles.The surface of the coin has been gilded.Dimensions: Thickness: 0.6 mm, Diameter: 18.3 mm, Weight: 1.51 gDiscussion: Single coins would not normally be eligible to be considered as Treasure. However, the use of gilding on this coin suggests that it has been removed from normal currency and usage, and instead amended to form an object, possibly a pendant or brooch.",,,"As such, as this item is over 300 years old and contains a minimum of 10% precious metal it qualifies as Treasure under the stipulations of the Treasure Act 1996.",,3,"?thelred the Unready",Wallingford,Penny,,,"Coin of the kings of All England 924/5-1066","N 770 (Crux) (Hild. C)",,2,,"Bust left, draped, sceptre in front","Voided short cross with pellet at centre; CRVX in angles.","+[ ]ELRED R[ ] ANGLORX","?LFRIC M-O PE[ ]",,,,,,"South East",Kent,Shepway,"Restricted access",,,"Restricted access",,,,,"Centred on parish","Returned to finder after being disclaimed as Treasure",,475818,images/jjackson/,KENT-C1A1A7.jpg,"Restricted info","Metal detector","Jen Jackson",KENT,2014-07-08T17:19:38Z,2016-10-03T17:11:29Z
626094,https://finds.org.uk/database/artefacts/record/id/626094,NLM-668B5B,PAS53B668B5001B8B,COIN,Certain,,,,,,,20.9,1.08,1,NLM25683,,,,"EARLY MEDIEVAL",849,854,"EARLY MEDIEVAL",Middle,"EARLY MEDIEVAL",Middle,Anglo-Saxon,"An incomplete early-medieval silver penny of Aethelwulf of Wessex (839-858), DORIBI/CANT phase (Naismith R34b; North 614) dating c.849-54. Moneyer: Brid, mint: Rochester. Ref: North 1994; Naismith 2011: 291..Obverse description: DORIBI within inner circle; initial cross pattee.Obverse inscription: +EDELVVL.F REXReverse description: CANT around Alpha within inner circle; initial cross pattee.Reverse inscription: +BRID MONETADiameter: 20.9mm, Weight: 1.08gms, die axis: 9",1,"Regional importance",,,3,"?thelwulf of Wessex",Rochester,Penny,,,"Coin of the kings of Wessex 9th-10th centuries","N 614 (?thelwulf, Doribi/Cant)",,9,,"DORIBI within inner circle","CANT within inner circle","+EDELVVLF  REX","+BRID MONETA",,,,2014-05-13T00:00:00Z,,"East Midlands",Lincolnshire,"West Lindsey","Restricted access",Swinhope,,"Restricted access",,,,,"GPS (from the finder)","Returned to finder",,475476,images/mforeman/,NLM25683.jpg,"Restricted info","Metal detector","Martin Foreman",NLM,2014-07-04T09:41:25Z,2015-04-30T09:45:05Z
625774,https://finds.org.uk/database/artefacts/record/id/625774,SF-4159C6,PAS53B4159C001608,COIN,,,,,,,,21.23,1.47,1,,,,,"EARLY MEDIEVAL",959,973,"EARLY MEDIEVAL",Late,"EARLY MEDIEVAL",Late,Anglo-Saxon,"An early medieval silver penny of Eadgar (959-975), &#39;bust crowned&#39; type without mint name (North 750), moneyer: Manticen. North 1994: 149.",1,,,,3,"Edgar the Peaceful",,Penny,,,"Coin of the kings of All England 924/5-1066","N 750 (Bust Crowned, without mint)",,2,,"Crowned bust right within an inner circle","Small cross pattee within an inner circle","+EADGAR REX","+NANTICEN mONETA",,,,2014-06-01T00:00:00Z,,,Suffolk,"Forest Heath","Restricted access",Tuddenham,,"Restricted access",,,,,,"Returned to finder",,475131,images/abrown/,TDM_SF-4159C6.jpg,"Restricted info","Metal detector","Andrew Brown",SF,2014-07-02T15:22:20Z,2020-06-24T14:30:50Z
620222,https://finds.org.uk/database/artefacts/record/id/620222,CORN-EFC856,PAS538EFC8500164D,COIN,Certain,,,,,,0.7,17,0.46,1,,,,2014T526,"EARLY MEDIEVAL",1036,1037,"EARLY MEDIEVAL",Late,"EARLY MEDIEVAL",,,"Silver penny of Harthacnut (1035-1042), Second Jewel Cross Type (1036-1037), bust right, probably Exeter mint [EX]C.E, moneyer Wulfnoth PV.LN[O?], Hild. Aa, North 809, Spink 1167.",,,"This coin was found about 6 metres away from a silver penny of Cnut (CORN-F52DB5) possibly of the same date, moneyer and mint, potentially suggesting that these coins once formed a now dispersed hoard.As part of a find of two or more precious metal coins over 300 years old this coin qualifies as Treasure under the Treasure Act 1996.his coin was found about 6 metres away from a silver penny ofCnut (CORN-F52DB5)possibly of the same date, moneyer and mint, potentially suggesting that these coins once formed anow dispersed hoard.As part of a find of two or more precious metal coins over 300years old this coin qualifies asTreasure under theTreasure Act 1996",,3,Harthacnut,Exeter,Penny,,,"Coin of the kings of All England 924/5-1066","N 809 (Jewel Cross [var: bust right]) (Hild. Aa)",,3,,"diademed bust facing right","cross composed of four ovals united at their base by two circles enclosing a pellet","[HARTHA]CNUT R.","+PVLN[O? ON EX]C.E",,,,2014-06-02T00:00:00Z,,"South West",Cornwall,Cornwall,"Restricted access",Hayle,,"Restricted access",,,,,"Generated from computer mapping software","Returned to finder after being disclaimed as Treasure",,474023,images/atyacke/,Harthacnutcoin005.JPG,"Restricted info","Metal detector","Anna Tyacke",CORN,2014-06-04T12:01:25Z,2016-10-03T17:27:37Z
619649,https://finds.org.uk/database/artefacts/record/id/619649,LEIC-C784B6,PAS538C784B0016CC,COIN,Certain,,,,,,1.5,12,0.56,1,,,,,"EARLY MEDIEVAL",710,760,"EARLY MEDIEVAL",Early,"EARLY MEDIEVAL",Middle,,"A plated contemporary imitation of an early medieval sceatta, probably based on either Series G, J (especially type 36) or L; Secondary Phase (c. 710-60). The coin is silver plated on a copper-alloy core.",,,,,3,"Anonymous (early penny/sceatta)",,,,,"Early Anglo-Saxon silver coin (sceatta)","Series G (Type 3a) (N 43)",,,,"bust facing right, linear hard, poorly excuted face and attempt at cross hatched tabard with cross with long shaft  in front","no longer survives owing to corrosion.",N/A,N/A,,,,,2014-05-06T00:00:00Z,"East Midlands",Leicestershire,Charnwood,"Restricted access",Leicestershire,,"Restricted access",,,,,"From a paper map","Returned to finder",,470698,images/wscott/,LEIC-C784B6.jpg,"Restricted info","Metal detector","Wendy Scott",LEIC,2014-06-02T14:12:43Z,2015-04-28T12:24:50Z
618680,https://finds.org.uk/database/artefacts/record/id/618680,SOM-4B1C8A,PAS5384B1C8001B1F,COIN,Certain,,,,,,0.3,21.3,1.03,1,"SCC receipt 16614",,,,"EARLY MEDIEVAL",946,955,"EARLY MEDIEVAL",Late,"EARLY MEDIEVAL",Late,Anglo-Saxon,"An early-medieval silver penny of Eadred (946-955), horizontal rosette type 1 (HR1), minted by Oslac probably in the East Midlands (North 707). Ref: North 1994:141.The coin was bent when found and has suffered some losses to the edge.",1,"Regional importance","Two on EMC of the same moneyer but different reverse dies (1034.0624 and 1034.0625)",,3,Eadred,"East Midlands",Penny,,,"Coin of the kings of All England 924/5-1066","N 707 (Two-Line (H): HR 1)",,12,,"Small cross pattee","Moneyers name in two lines with three crosses in central line between the lines of the name and a rosette above and below the name.","+ EADRED REX","OSLA/C M-O",,,,,2014-05-12T00:00:00Z,"South West",Wiltshire,Wiltshire,"Restricted access","The Deverills",,"Restricted access",,,,,"From a paper map","Returned to finder",,470066,images/elburnett/,SOM-4B1C8A.jpg,"Restricted info","Metal detector","Laura Burnett",SOM,2014-05-27T16:39:52Z,2015-05-18T11:47:12Z
618343,https://finds.org.uk/database/artefacts/record/id/618343,BH-0B3330,PAS5380B33300103D,COIN,Certain,,,,,,0.6,10.9,0.38,1,,,,2014T355,"EARLY MEDIEVAL",828,839,"EARLY MEDIEVAL",,"EARLY MEDIEVAL",,,"Part of an Early-Medieval silver penny of Ecgberht of Wessex. The legend has been clipped away from this coin, leaving only the central portion. There is a suggestion that an attempt has been made to create an upturned rim on the obverse. It is likely that this piece was used as an inset for a finger ring or brooch.Details: Silver penny of Ecgberht of Wessex (802 - 839); Portrait/Dorob C Type, struck c. 828 - c. 839; North 573.Dimensions: 10.9mm diameter, 0.6mm thick. Weight: 0.38g.A single coin does not normally constitute Treasure. On this example, however, the extensive and well-executed clipping, which would have rendered it redundant as a coin, indicates a deliberate adaptation for use as a jewellery inset. This item can therefore be considered as an artefact and, subsequently, it fulfils the criteria of Treasure under section C6 of the 1996 Treasure Act, being over 300 years old and containing in excess of 10% silver.",,,,,3,"Ecgberht of Wessex",,Penny,,,"Coin of the kings of Wessex 9th-10th centuries","N 573 (Ecgberht, Portrait/Dorob C)",,,,"Diademed bust right, circular line border surrounding.","Monogram of ?DOROB C?, beaded circle surrounding.","None remaining.","None remaining.",,,,2014-03-23T00:00:00Z,,Eastern,Hertfordshire,"North Hertfordshire","Restricted access",Barley,,"Restricted access",,,,,"From finder","Acquired by museum after being declared Treasure","North Hertfordshire Museum",469608,images/jwatters/,Earlymed_coin_2014_T.jpg,"Restricted info","Metal detector","Julian Watters",BH,2014-05-24T15:56:51Z,2016-05-25T13:23:40Z
618262,https://finds.org.uk/database/artefacts/record/id/618262,WMID-F6B912,PAS537F6B9100127C,COIN,Certain,,,,,,1.1,16.3,1.1,1,"50 finds from Staffordshire",,,,"EARLY MEDIEVAL",765,792,"EARLY MEDIEVAL",Middle,"EARLY MEDIEVAL",Middle,Anglo-Saxon,"Early Medieval coin: A complete silver penny of Offa (757 - 797), Light coinage (c. 765-792; North 311; Chick 59), mint: Canterbury; moneyer: Lulla. Refs: North 1994: 89; Chick 2010.Diameter: 16.3 mmThickness: 1.1 mmWeight: 1.1 g",1,"Regional importance",,,3,"Offa of Mercia",Canterbury,Penny,,,"Coin of the kings of Mercia 8th-9th centuries","N 311 (Light coinage, Portrait; flower etc. in inner circle reverse)",,12,,"Small diadem bust. pellets facing right; various pellets between letters of inscription.","Flower of four petals on saltire botonnee, with pellet between each cross arm/petal all within inner circle. LULLA divided by four large pellets surrounded by small pellets","OFFA REX (unbarred A)",+L/U/LL/A,-,,,,,"West Midlands",Staffordshire,"East Staffordshire","Restricted access",,,"Restricted access",,,,,"From finder","Returned to finder",,469566,images/tgilmore/,WMID-F6B912.jpg,"Restricted info","Metal detector","Teresa Gilmore",WMID,2014-05-23T16:38:57Z,2017-05-02T14:12:46Z
616897,https://finds.org.uk/database/artefacts/record/id/616897,SF-5DE284,PAS5375DE280013FC,COIN,Certain,,,,,,,19.83,4.03,1,"EMC 2014.0157",,,,"EARLY MEDIEVAL",814,900,"EARLY MEDIEVAL",Middle,"EARLY MEDIEVAL",Middle,,"An Early-Medieval gold coin, a contemporary 9th-century Anglo-Frisian copy of a Carolingian solidus of Louis the Pious (814-840). The coin has been partially bent due to post-depositional damage.",1,"National importance","Similar to WILT-A50F43",,3,"Louis the Pious",Unknown,Solidus,,,,"English/Frisian copy of a gold solidus of Louis the Pious",,12,,"Laureate and draped bust right with large eye and long vertical/rectangular nose","Suspended wreath containing a large cross patt?e linked to wreath on vertical axis",O&#390;ITVI-IV[b?]I,+IIVIDIIVI&#423;TII,"Cross potent",,,2014-05-01T00:00:00Z,,Eastern,Suffolk,"Mid Suffolk","Restricted access","Near Eye",,"Restricted access",,,,,"GPS (from the finder)","Returned to finder",,468470,images/abrown/,YAX_SF-5DE284.jpg,"Restricted info","Metal detector","Andrew Brown",SF,2014-05-16T10:45:12Z,2017-09-04T17:04:44Z
614555,https://finds.org.uk/database/artefacts/record/id/614555,SUR-3B7CD4,PAS5363B7CD0017A6,COIN,Certain,,,,,,,15,0.28,1,14-443,,,,"EARLY MEDIEVAL",1062,1065,"EARLY MEDIEVAL",Late,"EARLY MEDIEVAL",Late,,"A fragment of an early medieval silver cut halfpenny of Edward the Confessor (1042-66); facing bust/small cross type (North 830); mint and moneyer uncertain; c. 1062-5 .",,,,,3,"Edward the Confessor",,,,,"Coin of the kings of All England 924/5-1066","N 830 (Bust Facing / Small Cross) (Hild. Ac)",,12,,"Front-facing crowned and bearded bust.","A small cross in the centre of field","[ ]RE:","[ ]OD[ ]",,,,,,"South East",Hampshire,"East Hampshire","Restricted access",,,"Restricted access",,,,,"GPS (from the finder)","Returned to finder",,469927,images/margaretb/,14-443.JPG,"Restricted info","Metal detector","Margaret Broomfield",SUR,2014-05-02T16:20:45Z,2014-06-05T16:36:05Z
614314,https://finds.org.uk/database/artefacts/record/id/614314,BH-24D8C4,PAS53624D8C001753,COIN,Certain,,,,,,0.8,20.4,1.3,1,"Ver 14/38 - 10",,,,"EARLY MEDIEVAL",823,828,"EARLY MEDIEVAL",Middle,"EARLY MEDIEVAL",Middle,Anglo-Saxon,"An early-medieval silver penny of Wulfred, Archbishop of Canterbury (805-832), minted during the reign of Baldred of Kent (c.823-825) by Saeberht at Canterbury.Diameter: 20.4mm; thickness: 0.8mm; weight: 1.3g.",1,"National importance","This coin is a previously unrecorded type. The obverse shows a front-facing bust with simplified VVLFRED inscription (as opposed to VVLREF ARCHIEPIS) as seen on Naismith C67.2 (North 237/1). The reverse of this coin, showing a short cross patt?e, is from North's Non-Portrait issue of Baldred (North 213; Naismith C63.2 for the moneyer Sigestef and Naismith 64.2-3 for the moneyer Swefherd) as well as for Ecgberht of Wessex (802-839; various reverses from Naismith C71-C76) issued during the first phase c.825-8.The moneyer 'SAEBERHT' is previously known from Canterbury coins of Coenwulf of Mercia (796-821; Naismith C15 and C26), Cuthred of Kent (c.798-807; Naismith C19) and Wulfred during the reign of Coenwulf (Naismith C46 and C58), including an anonymous issue (C58) produced c.822-3. The use of the same reverse die design as on some issues of Baldred's suggests a date of 823 onwards, and extends the known dates for Saeberht as an episcopal moneyer probably to as late as c.828.",,3,"Archbishop Wulfred of Canterbury",Canterbury,Penny,,,"Penny of the Archbishops of Canterbury 8th-9th century","N 237.1 (Abp Wulfred Group V hybrids)",,9,,"Tonsured bust facing, inner ring behind.","Short cross patt?e, inner ring surrounding.",+VVL/FRED,+S.A.EBE.RHT,,,,2014-04-25T00:00:00Z,,Eastern,Hertfordshire,"Three Rivers","Restricted access","Abbots Langley",,"Restricted access",,,,,"Generated from computer mapping software","Returned to finder",,466665,images/jwatters/,Earlymed_coin_14_38_10a.jpg,"Restricted info","Metal detector","Julian Watters",BH,2014-05-01T14:35:08Z,2015-04-30T10:02:29Z
610423,https://finds.org.uk/database/artefacts/record/id/610423,SOM-3D9955,PAS5343D995001A26,COIN,Certain,,,,,,1.7,12.1,1.14,1,,,,,"EARLY MEDIEVAL",715,730,"EARLY MEDIEVAL",Early,"EARLY MEDIEVAL",Middle,,"An early-medieval silver sceat of Secondary Phase Series E (SEDE; type 89) divided by saltires with central saltire / coiled serpent with radiate lines down back protecting cross and biting pellet), c.AD 715-730. The SEDE type is probably an English variety. Ref: Abramson (2006:109) E700.",1,"Regional importance","Tarnishing of the coin, as well as the breaks on the surface and lamination on the edges suggest it is possibly a relatively base silver although of good weight.",,3,"Anonymous (early penny/sceatta)",Unknown,Sceat,,,"Early Anglo-Saxon silver coin (sceatta)","Series E (SEDE) (Type 4 var or 89) (N 47)",,8,,"SEDE or AESE arranged around a central saltire with saltires between, all within a pellet border with a wavy line running around the outer side rather than a pseudo legend.","Snake looped around a cross with its mouth open biting a pellet. A line of pellets follows the line of the snakes body from the jaw to the tail with radiating lines running from each pellet to the edge.The pellet in the snakes mouth has been interpreted as representing the host.",None,None,,,,,2014-03-28T00:00:00Z,"South West",Somerset,"Taunton Deane","Restricted access","Milverton CP",,"Restricted access",,,,,"From finder","Returned to finder",,463991,images/elburnett/,SOM-3D9955.JPG,"Restricted info","Metal detector","Laura Burnett",SOM,2014-04-08T12:12:21Z,2015-05-08T11:28:45Z
610001,https://finds.org.uk/database/artefacts/record/id/610001,WMID-E951A4,PAS533E951A001728,COIN,Certain,,,,,,1.7,11.6,1.1,1,,,,,"EARLY MEDIEVAL",705,710,"EARLY MEDIEVAL",Early,"EARLY MEDIEVAL",Early,,"A complete early medieval silver sceat, Series C (Metcalf variety R1; c.705-710).The obverse depicts a diademed bust facing right. The reverse depicts a square with TOTII within.Diameter: 11.6 mmThickness: 1.7 mmWeight: 1.1 g",1,"County / local importance",,,3,"Anonymous (early penny/sceatta)",,Sceat,,,"Early Anglo-Saxon silver coin (sceatta)","Series C: Metcalf R1",,12,,"Bust right radiate, draped. Crown formed of three triangles with pellets inside. A and T behind head.","Standard containing TOT II, tufa above containing a triangle of pellets; cross below; V to left and right; I on each corner.","runic epa",,-,,,2013-10-31T00:00:00Z,,"West Midlands",Warwickshire,"North Warwickshire","Restricted access",,,"Restricted access",,,,,"From finder","Returned to finder",,463564,images/tgilmore/,WMID-E951A4.jpg,"Restricted info","Metal detector","Teresa Gilmore",WMID,2014-04-04T12:18:50Z,2014-04-17T15:53:03Z
