id,uri,old_findID,secuid,objecttype,objectCertainty,classification,subClassification,length,height,width,thickness,diameter,weight,quantity,otherRef,smrRef,musaccno,TID,broadperiod,fromdate,todate,periodFromName,subperiodFrom,periodToName,subperiodTo,cultureName,description,note,reasonTerm,notes,inscription,workflow,rulerName,mintName,denominationName,tribeName,reeceID,categoryTerm,typeTerm,geography,axis,moneyerName,obverseDescription,reverseDescription,obverseLegend,reverseLegend,mintmark,cciNumber,reverseType,datefound1,datefound2,regionName,county,district,parish,knownas,gridref,fourFigure,easting,northing,latitude,longitude,gridSource,subsequentActionTerm,currentLocation,thumbnail,imagedir,filename,finder,discoveryMethod,creator,institution,created,updated
980639,https://finds.org.uk/database/artefacts/record/id/980639,DYFED-EC43A2,PAS5DCEC43A0011BD,COIN,,,,,,,,13.81,0.47,1,,,,,"POST MEDIEVAL",1553,1554,"POST MEDIEVAL",,"POST MEDIEVAL",,,"Silver Mary I Penny. The obverse features the crowned bust of Mary I facing west, legend around, 'M.'D.'G.'ROSA SINE SPINA', meaning Mary by the Grace of God a rose without a thorn. The reverse of the coin features a quartered shield of arms beneath a long cross, legend around 'VERI TAS TEMP FILIA' meaning Truth is the daughter of time. The penny dates from 1553 to 1554.The coin weighs 0.5g and 13.81mm in diameter.",,,,,3,,,,,,,,,,,,,,,,,,,,,Pembrokeshire,Pembrokeshire,"Restricted access",Slebech,,"Restricted access",,,,,,"Returned to finder",,1081354,images/jsmith/,MaryIPennytest.jpg,"Restricted info","Metal detector","Jenna Smith",DYFED,2019-11-15T15:28:58Z,2019-11-15T15:33:20Z
979560,https://finds.org.uk/database/artefacts/record/id/979560,NMGW-936A06,PAS5DC936A0001663,COIN,,,,,,,,,2.62,1,,,,,"POST MEDIEVAL",1587,1587,"POST MEDIEVAL",,"POST MEDIEVAL",,,"Post medieval silver coinElizabeth I (1558-1603) sixpence, LondonPrivy mark: Crescent and dated 15872.62g, some wear",,,,,3,,,,,,,,,,,,,,,,,,,,,Bridgend,Bridgend,"Restricted access",,,"Restricted access",,,,,,"Returned to finder",,1080467,images/mlodwick/,DSC_7026.JPG,"Restricted info","Metal detector","Mark Lodwick",NMGW,2019-11-11T10:23:28Z,2019-11-11T11:49:21Z
979550,https://finds.org.uk/database/artefacts/record/id/979550,NMGW-933B55,PAS5DC933B50014FD,COIN,,,,,,,,,3,1,,,,,"POST MEDIEVAL",1627,1641,"POST MEDIEVAL",,"POST MEDIEVAL",,,"Post medieval copper alloy coinFrance: Principality of Dombes; Gaston (1627-50) copper double tournois (1641)Cf Poey d'Avant III, p. 105, 5202 (but of a different date)3.00g1707 2016.103.2 Glamorgan, West Swansea Bay Dombes Gaston double tournois 1641 cf. P d'A III, p.105, 5202 3.00 S. Sell (Gary May) 9.v.16 HMDC 2/16",,,,,3,,,,,,,,,,,,,,,,,,,,,Swansea,Swansea,"Restricted access",,,"Restricted access",,,,,,"Returned to finder",,1080461,images/mlodwick/,DSC_7022.JPG,"Restricted info","Metal detector","Mark Lodwick",NMGW,2019-11-11T10:11:01Z,2019-11-11T11:49:58Z
979546,https://finds.org.uk/database/artefacts/record/id/979546,NMGW-932BC4,PAS5DC932BC0013FB,COIN,,,,,,,,,1.6,1,,,,,"POST MEDIEVAL",1621,1700,"POST MEDIEVAL",,"POST MEDIEVAL",,,"Post medieval copper alloy coinSpanish Netherlands, Brabant copper liard, 16[  ]Either Philip IV (1621-65) or Charles (1665-1700)1.60g, corroded1706       2016.103.1           Glamorgan, West             Swansea              Bay         Brabant                Philip IV/Charles               liard                16[  ]                                      1.60        corroded                             S. Sell (Gary May)            9.v.16    HMDC 2/16",,,,,3,,,,,,,,,,,,,,,,,,,,,Swansea,Swansea,"Restricted access",,,"Restricted access",,,,,,"Returned to finder",,1080457,images/mlodwick/,DSC_7020.JPG,"Restricted info","Metal detector","Mark Lodwick",NMGW,2019-11-11T10:06:52Z,2019-11-11T11:50:34Z
977838,https://finds.org.uk/database/artefacts/record/id/977838,YORYM-AFE112,PAS5DBAFE11001207,COIN,,,,41.1,,36,5.3,,54.5,1,"YMT : E06426",,,,"POST MEDIEVAL",1626,1626,"POST MEDIEVAL",,"POST MEDIEVAL",,,"A complete post-medieval copper-alloy 2 ?r (Ore) of Gustavus II Adolphus of Sweden (1611-32), klippe form, dated 1626 struck on a square flan at the mint of Sater or Nykoping (Sweden; KM#107Sweden). Ref: Krause, Mishler and Bruce 1999: 1142.The flan is a little corroded and there is some damage at the top. The coin appears to be complete.Obverse: central crown with the letters GAR beneath, and the letter S in the line below.Reverse: central sheaf motif, with the number '2' to the immediately left, and the letters '?R' to the right. The date 1626 is below.On both faces, the design is within a plain raised, rectangular border, which is stamped off-centre in the frame.Length: 41.1mm; width: 36.0mm, thickness: 5.3mm, weight: 54.5gReference: Krause, C. L., Mishler, C., and Bruce II, C. R. 1999. Standard Catalog of World Coins (17th Century, 2nd edition, 1601-1700). Iola (WI), Krause publications.",1,,"This unusual rectangular coin is an example of Sweden plate money. Only two examples have previously been recorded on the PAS database: WMID-16EE88 - A 1 ?r (Ore) coin, also of Gustavus Adlophus and dated to AD 1625, and NMS-072126 - A 1 ?r (Ore) coin of Gustavus Adlophus and dated to AD 1627-8.With thanks to Andrew Woods, Senior Curator at the Yorkshire Museum for help with this identification.",,3,"Ruler of post-medieval kingdom of Denmark, Sweden or Norway",,"2 Ore (copper alloy)",,,,"Post medieval coin of the Kingdom of Denmark, Kingdom of Sweden and Kingdom of Norway",,12,,"Crown with inscription below, within a square beaded border.","Sheaf, denomination either side, date below.",GAR//S,2/OR//1626,,,,,,,"East Riding of Yorkshire","East Riding of Yorkshire","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,1082536,images/adamparker26/,1.jpg,"Restricted info","Metal detector","Adam Parker",YORYM,2019-10-31T15:30:25Z,2019-11-26T15:20:30Z
976034,https://finds.org.uk/database/artefacts/record/id/976034,NMGW-DCDA06,PAS5DADCDA000162E,COIN,,,,,,,,,5.46,1,,,,,"POST MEDIEVAL",1639,1640,"POST MEDIEVAL",,"POST MEDIEVAL",,,"Post medieval silver coinCharles I (1625-49) shilling, LondonPrivy mark: triangleGroup F / North 2231 (1639-40)5.46g",,,,,3,,,,,,,,,,,,,,,,,,,,,Powys,Powys,"Restricted access",,,"Restricted access",,,,,,"Returned to finder",,1077731,images/mlodwick/,1013o.JPG,"Restricted info","Metal detector","Mark Lodwick",NMGW,2019-10-21T16:24:16Z,2019-11-11T11:51:54Z
976024,https://finds.org.uk/database/artefacts/record/id/976024,NMGW-DCBABE,PAS5DADCBAB001F32,COIN,,,,,,,,,1.93,1,,,,,"POST MEDIEVAL",1553,1554,"POST MEDIEVAL",,"POST MEDIEVAL",,,"Post medieval silver coinMary (1553-4) groat, London1.93g, some wear",,,,,3,,,,,,,,,,,,,,,,,,,,,Worcestershire,"Malvern Hills","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,1077723,images/mlodwick/,1012o.JPG,"Restricted info","Metal detector","Mark Lodwick",NMGW,2019-10-21T16:15:55Z,2019-11-11T11:52:08Z
975969,https://finds.org.uk/database/artefacts/record/id/975969,NMGW-DB817A,PAS5DADB817001AB8,COIN,,,,,,,,,2.61,1,,,,,"POST MEDIEVAL",1532,1542,"POST MEDIEVAL",,"POST MEDIEVAL",,,"Post medieval silver coinHenry VIII (1509-47) groat, LondonSecond coinage, 1526-44; Initial mark: arrow (1532-42)North 17972.61g",,,,,3,,,,,,,,,,,,,,,,,,,,,Carmarthenshire,Carmarthenshire,"Restricted access",,,"Restricted access",,,,,,"Returned to finder",,1077667,images/mlodwick/,994o.JPG,"Restricted info","Metal detector","Mark Lodwick",NMGW,2019-10-21T14:52:23Z,2019-11-11T11:53:21Z
975966,https://finds.org.uk/database/artefacts/record/id/975966,NMGW-DB6E01,PAS5DADB6E00010CE,COIN,,,,,,,,,2.86,1,,,,,"POST MEDIEVAL",1500,1507,"POST MEDIEVAL",,"POST MEDIEVAL",,,"Post medieval silver coinHenry VII (1485-1509) groat, LondonFacing bust issue, Class III; Initial mark: Greyhound's head (1500-7)North 1705(c)2.86g",,,,,3,,,,,,,,,,,,,,,,,,,,,Carmarthenshire,Carmarthenshire,"Restricted access",,,"Restricted access",,,,,,"Returned to finder",,1077664,images/mlodwick/,993o.JPG,"Restricted info","Metal detector","Mark Lodwick",NMGW,2019-10-21T14:47:12Z,2019-11-11T11:52:57Z
975940,https://finds.org.uk/database/artefacts/record/id/975940,NMGW-DAE7EA,PAS5DADAE7E001AA1,COIN,,,,,,,,,1.54,1,,,,,"POST MEDIEVAL",1560,1561,"POST MEDIEVAL",,"POST MEDIEVAL",,,"Post Medieval silver coinElizabeth I (1558-1603) groat, LondonPrivy mark: Martlet (1560-1)1.54g, worn and chipped",,,,,3,,,,,,,,,,,,,,,,,,,,,Carmarthenshire,Carmarthenshire,"Restricted access",,,"Restricted access",,,,,,"Returned to finder",,1077646,images/mlodwick/,984o.JPG,"Restricted info","Metal detector","Mark Lodwick",NMGW,2019-10-21T14:11:26Z,2019-11-11T11:54:12Z
975254,https://finds.org.uk/database/artefacts/record/id/975254,NMGW-5CEF41,PAS5DA5CEF40010EE,COIN,,,,,,,,,2.7,1,,,,,"POST MEDIEVAL",1561,1561,"POST MEDIEVAL",,"POST MEDIEVAL",,,"Post medieval silver coinElizabeth I (1558-1603) sixpence, LondonPrivy mark: Pheon and dated 156[1]2.70g, worn",,,,,3,,,,,,,,,,,,,,,,,,,,,Carmarthenshire,Carmarthenshire,"Restricted access",,,"Restricted access",,,,,,"Returned to finder",,1076943,images/mlodwick/,982o.JPG,"Restricted info","Metal detector","Mark Lodwick",NMGW,2019-10-15T14:51:48Z,2019-10-15T14:53:12Z
975251,https://finds.org.uk/database/artefacts/record/id/975251,NMGW-5CDE6F,PAS5DA5CDE6001F85,COIN,,,,,,,,,2.65,1,,,,,"POST MEDIEVAL",1596,1596,"POST MEDIEVAL",,"POST MEDIEVAL",,,"Post medieval silver coinElizabeth I (1558-1603) sixpence, LondonPrivy mark: Key and dated 15962.65g, some wear",,,,,3,,,,,,,,,,,,,,,,,,,,,Carmarthenshire,Carmarthenshire,"Restricted access",,,"Restricted access",,,,,,"Returned to finder",,1076940,images/mlodwick/,981o.JPG,"Restricted info","Metal detector","Mark Lodwick",NMGW,2019-10-15T14:47:18Z,2019-10-15T14:49:45Z
975151,https://finds.org.uk/database/artefacts/record/id/975151,NMGW-5A4BE3,PAS5DA5A4BE00135D,COIN,,,,,,,,,5.95,1,,,,,"POST MEDIEVAL",1592,1594,"POST MEDIEVAL",,"POST MEDIEVAL",,,"Post medieval silver coinElizabeth I (1558-1603) shilling, LondonPrivy mark: Tun (1592-4)5.95g, unevenly struck but with little wear",,,,,3,,,,,,,,,,,,,,,,,,,,,Bridgend,Bridgend,"Restricted access",,,"Restricted access",,,,,,"Returned to finder",,1076857,images/mlodwick/,971o.JPG,"Restricted info","Metal detector","Mark Lodwick",NMGW,2019-10-15T11:51:42Z,2019-10-15T11:53:27Z
974910,https://finds.org.uk/database/artefacts/record/id/974910,NMGW-43D3FF,PAS5DA43D3F001F82,COIN,,,,,,,,,2.51,1,,,,,"POST MEDIEVAL",1564,1564,"POST MEDIEVAL",,"POST MEDIEVAL",,,"Post medieval silver coinElizabeth I (1558-1603) sixpence, LondonPrivy mark: Pheon and dated 15642.51g, worn",,,,,3,,,,,,,,,,,,,,,,,,,,,"Rhondda Cynon Taf","Rhondda Cynon Taf","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,1076661,images/mlodwick/,DSC_6909.JPG,"Restricted info","Metal detector","Mark Lodwick",NMGW,2019-10-14T10:17:51Z,2019-10-14T10:19:58Z
974325,https://finds.org.uk/database/artefacts/record/id/974325,NMGW-C9269B,PAS5D9C9269001B5D,COIN,,,,,,,,,1.23,1,,,,,"POST MEDIEVAL",1553,1554,"POST MEDIEVAL",,"POST MEDIEVAL",,,"Post medieval silver coinMary (1553-4) groat, London1.23g, worn and incomplete",,,,,3,,,,,,,,,,,,,,,,,,,,,Monmouthshire,Monmouthshire,"Restricted access",,,"Restricted access",,,,,,"Returned to finder",,1076065,images/mlodwick/,DSC_6876.JPG,"Restricted info","Metal detector","Mark Lodwick",NMGW,2019-10-08T14:43:05Z,2019-10-08T14:49:56Z
974297,https://finds.org.uk/database/artefacts/record/id/974297,NMGW-C8A814,PAS5D9C8A810014C1,COIN,,,,,,,,,1.28,1,,,,,"POST MEDIEVAL",1579,1579,"POST MEDIEVAL",,"POST MEDIEVAL",,,"Post Medieval silver coinElizabeth I (1558-1603) threepence, LondonPrivy mark: Plain cross and dated 15791.28g, worn and damaged",,,,,3,,,,,,,,,,,,,,,,,,,,,Wiltshire,Wiltshire,"Restricted access",,,"Restricted access",,,,,,"Returned to finder",,1076030,images/mlodwick/,DSC_6921.JPG,"Restricted info","Metal detector","Mark Lodwick",NMGW,2019-10-08T14:09:21Z,2019-10-08T14:15:00Z
967443,https://finds.org.uk/database/artefacts/record/id/967443,PUBLIC-B079C4,PAS5D5B079C001429,COIN,,,,,,,,34.3,13.19,1,,,,,"POST MEDIEVAL",1828,1828,"POST MEDIEVAL",,"POST MEDIEVAL",,,"A Greek Greek 10 Lepta coin dating to 182810 ????? within laurel and olive branches?????????? ?.?.????????????Phoenix with cross on the top and sun rays on the left within a solid circle???????? ????????",,,,,3,,,,,,,,,,,,,,,,,,2019-07-28T00:00:00Z,,,Hampshire,"East Hampshire","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,1069235,images/djmorton/,PUBLICB079C4.jpg,"Restricted info","Metal detector","Derek Morton",PUBLIC,2019-08-19T21:33:32Z,2019-08-28T11:48:23Z
958757,https://finds.org.uk/database/artefacts/record/id/958757,DYFED-7A51B3,PAS5D07A51B001339,COIN,,,,,,,,22.47,2.1,1,,,,,"POST MEDIEVAL",,,"POST MEDIEVAL",,"POST MEDIEVAL",,,"Silver Danish 12 Skilling Coin from the Danish West Indies dated to 1767. The obverse features a crowned monogram of a large 'C' with a 'VII' in the centre of it. There is a legend around the circumference of the coin which reads 'D G DAN NOR VAN GOT REX'.  The Reverse of the coin features the image of a ship in the centre of a circle, with the date 1767 beneath it. There is also a legend around the circumference of the coin which reads 'AMERICANSK M XII SKILL DANSKE'. This coin was struck with a frozen date of 1767 but was produced in 1782, 1790, 1791, 1795 and 1800. The coin is 22.47mm in diameter and weighs 2.1g.",,,,,3,,,,,,,,,,,,,,,,,,,,,Pembrokeshire,Pembrokeshire,"Restricted access","Black Bridge",,"Restricted access",,,,,,"Returned to finder",,1061751,images/jsmith/,DanishSkilling.jpg,"Restricted info","Metal detector","Jenna Smith",DYFED,2019-06-17T15:35:07Z,2019-06-17T15:37:50Z
